tourney_spectators,year,tourney_id
3836,2018,2018-W-WITF-USA-25A-2018-25
3833,2018,2018-W-WITF-SWE-06A-2018-15
3827,2018,2018-W-WITF-GER-12A-2018-25
3827,2018,2018-W-WITF-TUN-22A-2018-15
3812,2018,2018-W-WITF-TUR-33A-2018-15
3811,2018,2018-W-WITF-FRA-24A-2018-25
3807,2018,2018-W-WITF-ESP-23A-2018-25
3804,2018,2018-W-WITF-ITA-04A-2018-15
3796,2018,2018-7973-C
3791,2018,2018-7694-A
3790,2018,2018-W-WITF-FRA-19A-2018-15
3788,2018,2018-W-WITF-ESP-12A-2018-25
3783,2018,2018-1101-I
3783,2018,2018-W-WITF-IND-02A-2018-25
3782,2018,2018-W-WITF-TUR-17A-2018-60
3782,2018,2018-W-WITF-CZE-06A-2018-15
3778,2018,2018-W-WITF-PAR-03A-2018-15
3777,2018,2018-9005-C
3777,2018,2018-W-WITF-TUN-34A-2018-15
3772,2018,2018-7736-C
3772,2018,2018-W-WITF-EGY-17A-2018-15
3771,2018,2018-W-WITF-POR-05A-2018-25
3770,2018,2018-3503-C
3766,2018,2018-W-WITF-USA-39A-2018-25
3763,2018,2018-W-WITF-COL-02A-2018-15
3755,2018,2018-7791-C
3754,2018,2018-W-WITF-ITA-24A-2018-15
3743,2018,2018-W-WITF-ITA-25A-2018-15
3742,2018,2018-W-WITF-AUS-06A-2018-60
3740,2018,2018-6626-C
3740,2018,2018-W-WITF-EGY-06A-2018-15
3739,2018,2018-W-WITF-TUN-15A-2018-15
3738,2018,2018-W-WITF-TPE-01A-2018-15
3726,2018,2018-W-WITF-THA-06A-2018-25
3725,2018,2018-W-WITF-TUN-29A-2018-15
3716,2018,2018-W-WITF-INA-02A-2018-15
3712,2018,2018-W-WITF-ITA-01A-2018-15
3709,2018,2018-1741-C
3707,2018,2018-1099-C
3704,2018,2018-0695-C
3703,2018,2018-W-WITF-SWE-05A-2018-15
3695,2018,2018-W-WITF-THA-10A-2018-15
3693,2018,2018-3618-C
3687,2018,2018-W-WITF-THA-07A-2018-25
3687,2018,2018-W-WITF-SRB-04A-2018-15
3686,2018,2018-0375-A
3684,2018,2018-W-WITF-EGY-02A-2018-15
3684,2018,2018-W-WITF-NGR-01A-2018-25
3684,2018,2018-0825-I
3684,2018,2018-0316-A
3682,2018,2018-3824-C
3679,2018,2018-W-WITF-TUN-09A-2018-15
3673,2018,2018-W-WITF-BRA-03A-2018-15
3672,2018,2018-W-WITF-ITA-37A-2018-15
3672,2018,2018-1068-I
3658,2018,2018-3351-C
3655,2018,2018-W-WITF-RUS-03A-2018-100
3653,2018,2018-W-WITF-BRA-02A-2018-25
3652,2018,2018-W-WITF-SRB-01A-2018-15
3647,2018,2018-7586-C
3644,2018,2018-W-WITF-TUR-29A-2018-15
3642,2018,2018-1086-P
3641,2018,2018-W-WITF-HUN-07A-2018-25
3636,2018,2018-W-WITF-EGY-23A-2018-15
3636,2018,2018-W-WITF-SUI-04A-2018-15
3636,2018,2018-W-WITF-TUR-30A-2018-15
3634,2018,2018-0407-A
3633,2018,2018-W-WITF-ITA-05A-2018-25
3632,2018,2018-W-WITF-EGY-29A-2018-15
3630,2018,2018-W-WITF-AUS-11A-2018-25
3629,2018,2018-W-WITF-FRA-10A-2018-60
3627,2018,2018-7480-A
3627,2018,2018-W-WITF-ITA-13A-2018-25
3626,2018,2018-W-WITF-AUS-14A-2018-60
3625,2018,2018-6486-C
3624,2018,2018-W-WITF-POR-06A-2018-25
3622,2018,2018-W-WITF-KAZ-04A-2018-15
3620,2018,2018-0496-A
3614,2018,2018-7345-C
3612,2018,2018-W-WITF-TUN-12B-2018-15
3610,2018,2018-W-WITF-EGY-26A-2018-15
3610,2018,2018-1104-C
3605,2018,2018-W-WITF-TUR-28A-2018-15
3603,2018,2018-7772-C
3602,2018,2018-W-WITF-TUR-21A-2018-15
3599,2018,2018-W-WITF-CHN-02A-2018-60
3597,2018,2018-W-WITF-KAZ-05A-2018-15
3595,2018,2018-W-WITF-GER-02A-2018-25
3588,2018,2018-W-WITF-GER-13A-2018-25
3586,2018,2018-W-WITF-RUS-01A-2018-15
3583,2018,2018-W-WITF-POL-05A-2018-25
3583,2018,2018-W-WITF-KAZ-06A-2018-15
3582,2018,2018-1005-I
3581,2018,2018-0877-C
3578,2018,2018-0308-A
3577,2018,2018-W-WITF-POR-08A-2018-15
3573,2018,2018-0398-C
3571,2018,2018-W-WITF-IND-05A-2018-25
3570,2018,2018-W-WITF-GER-10A-2018-25
3563,2018,2018-W-WITF-EGY-13A-2018-15
3559,2018,2018-W-WITF-AUS-03A-2018-25
3557,2018,2018-W-WITF-EST-01A-2018-15
3555,2018,2018-W-WITF-POL-06A-2018-25
3539,2018,2018-W-WITF-HUN-03A-2018-60
3534,2018,2018-W-WITF-BRN-01A-2018-15
3532,2018,2018-7922-C
3531,2018,2018-W-WITF-EGY-15A-2018-15
3530,2018,2018-W-WITF-SWE-04A-2018-25
3523,2018,2018-6572-C
3523,2018,2018-W-WITF-CAN-04A-2018-60
3522,2018,2018-W-WITF-ITA-16A-2018-25
3520,2018,2018-0670-C
3520,2018,2018-W-WITF-RSA-03A-2018-15
3518,2018,2018-0213-C
3515,2018,2018-W-WITF-TUR-08A-2018-15
3514,2018,2018-W-WITF-USA-35A-2018-25
3513,2018,2018-W-WITF-TUR-05A-2018-15
3511,2018,2018-6156-C
3509,2018,2018-W-WITF-EGY-19A-2018-15
3509,2018,2018-0500-A
3506,2018,2018-7027-C
3505,2018,2018-W-WITF-RUS-08A-2018-15
3501,2018,2018-W-WITF-UAE-01A-2018-100
3499,2018,2018-W-WITF-ISR-07A-2018-15
3497,2018,2018-W-WITF-TUN-30A-2018-15
3496,2018,2018-W-WITF-BEL-02A-2018-15
3484,2018,2018-W-WITF-POR-17A-2018-25
3482,2018,2018-0406-I
3479,2018,2018-W-WITF-ESP-08A-2018-15
3475,2018,2018-W-WITF-GER-03A-2018-60
3465,2018,2019-1049-I
3462,2018,2018-W-WITF-ARG-03A-2018-15
3459,2018,2018-W-WITF-TUR-27A-2018-15
3445,2018,2018-W-WITF-TUR-22A-2018-15
3444,2018,2018-W-WITF-USA-07A-2018-15
3441,2018,2018-W-WITF-KOR-10A-2018-15
3437,2018,2018-9132-C
3437,2018,2018-2000-C
3434,2018,2018-W-WITF-SVK-01A-2018-15
3434,2018,2018-7288-C
3431,2018,2018-W-WITF-EGY-20A-2018-15
3423,2018,2018-W-WITF-GRE-07A-2018-15
3423,2018,2018-W-WITF-CHN-01A-2018-60
3422,2018,2018-1094-I
3419,2018,2018-W-WITF-ITA-17A-2018-15
3418,2018,2018-W-WITF-POR-10A-2018-15
3417,2018,2018-W-WITF-ESP-07A-2018-25
3417,2018,2018-W-WITF-UZB-04A-2018-25
3414,2018,2018-W-WITF-TUR-12A-2018-15
3413,2018,2018-6579-C
3408,2018,2018-W-WITF-FRA-12A-2018-100
3405,2018,2018-W-WITF-USA-13A-2018-80
3399,2018,2018-W-WITF-CHN-22A-2018-100
3398,2018,2018-W-WITF-SWE-02A-2018-15
3396,2018,2018-W-WITF-CRO-02A-2018-60
3391,2018,2018-W-WITF-CAN-06A-2018-60
3383,2018,2018-W-WITF-ITA-27A-2018-25
3383,2018,2018-W-WITF-ESP-05A-2018-25
3381,2018,2018-W-WITF-USA-03A-2018-25
3375,2018,2018-1541-C
3374,2018,2018-W-WITF-EGY-13B-2018-15
3374,2018,2018-W-WITF-HUN-04A-2018-100
3374,2018,2018-W-WITF-FRA-03A-2018-60
3372,2018,2018-7918-C
3371,2018,2018-W-WITF-FRA-15A-2018-25
3368,2018,2018-W-WITF-RUS-06A-2018-15
3364,2018,2018-W-WITF-CHN-10A-2018-25
3364,2018,2018-W-WITF-GRE-02A-2018-15
3363,2018,2018-7878-C
3360,2018,2018-W-WITF-JPN-04A-2018-25
3360,2018,2018-W-WITF-AUT-01A-2018-15
3357,2018,2018-W-WITF-CZE-10A-2018-15
3357,2018,2018-1076-I
3355,2018,2018-0328-A
3354,2018,2018-W-WITF-GEO-01A-2018-25
3354,2018,2018-W-WITF-USA-05A-2018-25
3352,2018,2018-W-WITF-THA-11A-2018-15
3352,2018,2018-W-WITF-JPN-12A-2018-25
3350,2018,2018-W-WITF-TUR-02A-2018-15
3348,2018,2018-W-WITF-GER-01A-2018-15
3347,2018,2018-1039-I
3347,2018,2018-2205-C
3346,2018,2018-7085-C
3342,2018,2018-W-WITF-ARG-02A-2018-15
3341,2018,2018-1063-I
3340,2018,2018-W-WITF-ITA-39A-2018-15
3340,2018,2018-7161-A
3334,2018,2018-W-WITF-JPN-08A-2018-60
3333,2018,2018-7318-C
3331,2018,2018-W-WITF-ISR-05A-2018-15
3328,2018,2018-W-WITF-NED-05A-2018-15
3327,2018,2018-W-WITF-ARG-04A-2018-15
3325,2018,2018-W-WITF-CZE-08A-2018-15
3325,2018,2018-0322-A
3324,2018,2018-W-WITF-USA-14A-2018-80
3323,2018,2018-2273-C
3319,2018,2018-W-WITF-SLO-01A-2018-15
3316,2018,2018-0460-C
3315,2018,2018-W-WITF-GBR-10A-2018-25
3307,2018,2018-W-WITF-TUR-20A-2018-15
3302,2018,2018-W-WITF-GBR-07A-2018-25
3301,2018,2018-W-WITF-USA-02A-2018-25
3295,2018,2018-M014-P
3295,2018,2018-M014-A
3294,2018,2018-W-WITF-HUN-01A-2018-25
3293,2018,2018-W-WITF-NED-03A-2018-15
3292,2018,2018-7339-C
3290,2018,2018-W-WITF-POR-20A-2018-15
3290,2018,2018-6865-C
3289,2018,2018-7395-C
3285,2018,2018-0405-I
3283,2018,2018-W-WITF-THA-08A-2018-25
3282,2018,2018-W-WITF-COL-03A-2018-15
3279,2018,2018-1024-I
3279,2018,2018-0783-C
3274,2018,2018-1050-I
3274,2018,2018-W-WITF-JPN-15A-2018-25
3274,2018,2018-0600-C
3271,2018,2018-W-WITF-KOR-08A-2018-15
3270,2018,2018-W-WITF-EGY-08A-2018-15
3270,2018,2018-W-WITF-JPN-13A-2018-25
3269,2018,2018-W-WITF-ESP-20A-2018-15
3269,2018,2018-W-WITF-ESP-03A-2018-15
3265,2018,2018-W-WITF-GEO-04A-2018-15
3260,2018,2018-7774-C
3259,2018,2018-W-WITF-AUS-04A-2018-25
3259,2018,2018-W-WITF-THA-09A-2018-15
3258,2018,2018-W-WITF-FRA-08A-2018-15
3257,2018,2018-W-WITF-JPN-07A-2018-80
3257,2018,2018-W-WITF-POR-03A-2018-25
3255,2018,2018-6244-C
3249,2018,2018-7542-C
3245,2018,2018-W-WITF-KOR-04A-2018-25
3243,2018,2018-W-WITF-POR-14A-2018-15
3240,2018,2018-W-WITF-EGY-09A-2018-15
3233,2018,2018-7853-C
3230,2018,2018-W-WITF-INA-01A-2018-15
3230,2018,2018-W-WITF-GER-08A-2018-25
3229,2018,2018-W-WITF-TUN-41A-2018-15
3227,2018,2018-W-WITF-ITA-28A-2018-15
3227,2018,2018-0444-C
3226,2018,2018-7496-C
3223,2018,2018-W-WITF-ITA-19A-2018-15
3220,2018,2018-W-WITF-GBR-05A-2018-100
3219,2018,2018-W-WITF-ROU-01B-2018-15
3215,2018,2018-W-WITF-GER-15A-2018-15
3213,2018,2018-0568-A
3211,2018,2018-W-WITF-GBR-08A-2018-25
3209,2018,2018-W-WITF-CHN-08A-2018-60
3207,2018,2018-7494-C
3202,2018,2018-1023-I
3199,2018,2018-M010-A
3199,2018,2018-M010-I
3198,2018,2018-W-WITF-TUR-11A-2018-15
3193,2018,2018-W-WITF-ESP-25A-2018-15
3191,2018,2018-W-WITF-KAZ-02A-2018-15
3191,2018,2018-W-WITF-TUN-19A-2018-15
3191,2018,2018-W-WITF-THA-03A-2018-25
3190,2018,2018-W-WITF-ROU-07A-2018-15
3188,2018,2018-W-WITF-BUL-05A-2018-15
3186,2018,2018-W-WITF-FRA-02A-2018-15
3183,2018,2018-7490-C
3182,2018,2018-W-WITF-ESP-09A-2018-25
3181,2018,2018-W-WITF-POR-16A-2018-25
3179,2018,2018-5047-C
3178,2018,2018-W-WITF-ITA-09A-2018-25
3178,2018,2018-W-WITF-IND-04A-2018-25
3177,2018,2018-7581-A
3176,2018,2018-0686-C
3175,2018,2018-W-WITF-EGY-04A-2018-15
3173,2018,2018-W-WITF-KAZ-01A-2018-15
3172,2018,2018-W-WITF-ECU-01A-2018-15
3170,2018,2018-W-WITF-CZE-02A-2018-80
3167,2018,2018-W-WITF-USA-09A-2018-25
3166,2018,2018-W-WITF-ITA-32A-2018-25
3163,2018,2018-W-WITF-KOR-02A-2018-25
3160,2018,2018-W-WITF-POR-01A-2018-25
3159,2018,2018-W-WITF-PAR-01A-2018-15
3159,2018,2018-7203-C
3158,2018,2018-W-WITF-EGY-30A-2018-15
3155,2018,2018-W-WITF-TUN-38A-2018-15
3153,2018,2018-1096-I
3151,2018,2018-W-WITF-BEL-04A-2018-15
3146,2018,2018-W-WITF-TUN-18A-2018-15
3145,2018,2018-W-WITF-AUS-02A-2018-60
3144,2018,2018-W-WITF-TUN-06A-2018-15
3138,2018,2018-7851-C
3137,2018,2018-1079-I
3135,2018,2018-W-WITF-HKG-01A-2018-15
3133,2018,2018-W-WITF-JPN-09A-2018-60
3130,2018,2018-W-WITF-UKR-02A-2018-15
3129,2018,2018-W-WITF-USA-04A-2018-100
3127,2018,2018-0228-C
3125,2018,2018-W-WITF-FRA-17A-2018-25
3123,2018,2018-M001-A
3123,2018,2018-M001-P
3121,2018,2018-0414-A
3118,2018,2018-0499-A
3117,2018,2018-W-WITF-CHN-20A-2018-60
3112,2018,2018-1059-C
3110,2018,2018-W-WITF-ITA-20A-2018-60
3104,2018,2018-W-WITF-BLR-01A-2018-15
3098,2018,2018-W-WITF-RUS-07A-2018-15
3097,2018,2018-3945-C
3097,2018,2018-W-WITF-THA-05A-2018-25
3096,2018,2018-W-WITF-CZE-07A-2018-15
3095,2018,2018-W-WITF-TUR-10A-2018-15
3095,2018,2018-W-WITF-FIN-01A-2018-15
3093,2018,2018-W-WITF-JPN-03A-2018-15
3093,2018,2018-W-WITF-GRE-06A-2018-15
3091,2018,2018-W-WITF-TTO-01A-2018-15
3089,2018,2018-6911-C
3087,2018,2018-W-WITF-ITA-41A-2018-15
3085,2018,2018-W-WITF-SUI-01B-2018-25
3085,2018,2018-0533-A
3083,2018,2018-W-WITF-USA-10A-2018-60
3081,2018,2018-0506-A
3081,2018,2018-W-WITF-ISR-09A-2018-15
3076,2018,2018-0894-I
3072,2018,2018-6284-C
3069,2018,2018-W-WITF-USA-36A-2018-80
3069,2018,2018-9001-C
3068,2018,2018-W-WITF-TUN-31A-2018-15
3068,2018,2018-5069-C
3066,2018,2018-1105-I
3064,2018,2018-W-WITF-USA-29A-2018-25
3063,2018,2018-7163-A
3063,2018,2018-7874-C
3062,2018,2018-W-WITF-ITA-22A-2018-25
3062,2018,2018-W-WITF-ISR-04A-2018-15
3061,2018,2018-W-WITF-TUR-32A-2018-15
3061,2018,2018-W-WITF-USA-34A-2018-25
3058,2018,2018-W-WITF-CHN-18A-2018-15
3057,2018,2018-W-WITF-ESP-21A-2018-25
3056,2018,2018-M035-A
3056,2018,2018-M035-I
3055,2018,2018-W-WITF-USA-21A-2018-60
3053,2018,2018-7916-C
3051,2018,2018-W-WITF-TUR-01A-2018-15
3050,2018,2018-W-WITF-AUS-07A-2018-25
3050,2018,2018-0429-A
3049,2018,2018-W-WITF-EGY-18A-2018-15
3047,2018,2018-W-WITF-HUN-09A-2018-15
3046,2018,2018-W-WITF-TUR-16A-2018-15
3042,2018,2018-W-WITF-TUN-16A-2018-15
3041,2018,2018-W-WITF-EGY-12A-2018-15
3039,2018,2018-W-WITF-TUN-35A-2018-15
3039,2018,2018-W-WITF-USA-22A-2018-60
3036,2018,2018-W-WITF-TUN-02A-2018-15
3033,2018,2018-W-WITF-MNE-01A-2018-25
3032,2018,2018-0526-C
3031,2018,2018-W-WITF-ITA-36A-2018-25
3031,2018,2018-0586-C
3029,2018,2018-W-WITF-TUR-38A-2018-15
3027,2018,2018-7434-A
3026,2018,2018-7397-C
3025,2018,2018-7783-C
3022,2018,2018-W-WITF-CAN-03A-2018-25
3021,2018,2018-W-WITF-DJI-02A-2018-15
3020,2018,2018-W-WITF-USA-15A-2018-25
3011,2018,2018-W-WITF-CZE-01A-2018-80
3010,2018,2018-7540-C
3008,2018,2018-W-WITF-GRE-03A-2018-15
3005,2018,2018-W-WITF-GRE-05A-2018-15
3004,2018,2018-W-WITF-CHN-04A-2018-15
3003,2018,2018-1607-C
3003,2018,2018-6932-A
3002,2018,2018-W-WITF-GER-05A-2018-25
2999,2018,2018-3627-C
2998,2018,2018-W-WITF-CRO-01A-2018-15
2998,2018,2018-W-WITF-THA-04A-2018-25
2996,2018,2018-W-WITF-TUR-09A-2018-15
2993,2018,2018-W-WITF-AUS-05A-2018-25
2986,2018,2018-W-WITF-TUN-36A-2018-15
2981,2018,2018-7015-C
2981,2018,2018-W-WITF-USA-24A-2018-60
2975,2018,2018-W-WITF-CZE-03A-2018-25
2969,2018,2018-2120-C
2964,2018,2018-W-WITF-FRA-05A-2018-15
2961,2018,2018-W-WITF-GER-06A-2018-25
2958,2018,2018-W-WITF-CHN-12A-2018-25
2954,2018,2018-0854-C
2952,2018,2018-W-WITF-ITA-23A-2018-15
2952,2018,2018-W-WITF-TUN-23A-2018-15
2951,2018,2018-6724-C
2951,2018,2018-W-WITF-GRE-01A-2018-15
2950,2018,2018-1051-P
2949,2018,2018-W-WITF-LUX-01A-2018-25
2945,2018,2018-W-WITF-ESP-15A-2018-25
2944,2018,2018-1100-C
2941,2018,2018-1074-I
2940,2018,2018-W-WITF-TUN-24A-2018-15
2938,2018,2018-7021-C
2937,2018,2018-0300-I
2936,2018,2018-W-WITF-ESP-10A-2018-15
2934,2018,2018-W-WITF-HUN-06A-2018-15
2933,2018,2018-0301-A
2932,2018,2018-1103-C
2931,2018,2018-W-WITF-RSA-02A-2018-15
2931,2018,2018-7880-C
2930,2018,2018-W-WITF-BIH-01A-2018-15
2927,2018,2018-W-WITF-CHI-01A-2018-60
2926,2018,2018-7297-C
2925,2018,2018-W-WITF-ITA-10A-2018-25
2924,2018,2018-0656-I
2924,2018,2018-0311-A
2923,2018,2019-0451-A
2919,2018,2018-W-WITF-SGP-01A-2018-25
2919,2018,2018-9128-C
2916,2018,2018-W-WITF-CAN-02A-2018-15
2912,2018,2018-6857-C
2909,2018,2018-W-WITF-TUR-03A-2018-15
2907,2018,2018-W-WITF-ESA-01A-2018-15
2906,2018,2018-W-WITF-KOR-03A-2018-25
2906,2018,2018-W-WITF-CHN-14A-2018-25
2906,2018,2018-W-WITF-FRA-16A-2018-25
2896,2018,2018-W-WITF-USA-16A-2018-25
2893,2018,2018-W-WITF-JPN-01A-2018-25
2892,2018,2018-W-WITF-JPN-05A-2018-25
2891,2018,2018-W-WITF-USA-37A-2018-80
2891,2018,2018-W-WITF-TUN-44A-2018-15
2889,2018,2018-W-WITF-TUR-35A-2018-15
2886,2018,2018-6963-C
2886,2018,2018-W-WITF-TUN-33A-2018-15
2885,2018,2018-1768-C
2882,2018,2018-W-WITF-SVK-02A-2018-100
2880,2018,2018-W-WITF-CZE-04A-2018-15
2878,2018,2018-W-WITF-FRA-13A-2018-80
2877,2018,2018-W-WITF-ISR-01A-2018-15
2876,2018,2018-W-WITF-TUR-04A-2018-15
2871,2018,2018-5049-C
2866,2018,2018-W-WITF-TUN-43A-2018-15
2865,2018,2018-7650-A
2862,2018,2018-W-WITF-MEX-02A-2018-15
2854,2018,2018-W-WITF-TUN-13A-2018-25
2851,2018,2018-3967-C
2849,2018,2018-6590-C
2849,2018,2018-W-WITF-GBR-02A-2018-25
2843,2018,2018-0692-C
2841,2018,2018-4012-C
2840,2018,2018-W-WITF-GBR-03A-2018-100
2840,2018,2018-W-WITF-EGY-03A-2018-15
2836,2018,2018-W-WITF-TUN-32A-2018-15
2835,2018,2018-W-WITF-TUN-08A-2018-15
2833,2018,2018-W-WITF-ESP-06A-2018-25
2830,2018,2018-W-WITF-FRA-04B-2018-25
2830,2018,2018-W-WITF-EGY-21A-2018-15
2830,2018,2018-W-WITF-IND-07A-2018-25
2827,2018,2018-7343-C
2821,2018,2018-9003-C
2819,2018,2018-W-WITF-BRA-01A-2018-25
2819,2018,2018-W-WITF-FRA-09A-2018-60
2814,2018,2018-7290-A
2812,2018,2018-W-WITF-ESP-17A-2018-15
2810,2018,2018-W-WITF-THA-15A-2018-15
2803,2018,2018-W-WITF-POR-04A-2018-15
2803,2018,2018-7845-C
2798,2018,2018-W-WITF-UZB-01A-2018-25
2798,2018,2018-W-WITF-CZE-09A-2018-15
2797,2018,2018-W-WITF-GBR-04A-2018-100
2794,2018,2018-1027-I
2793,2018,2018-W-WITF-JPN-02A-2018-25
2793,2018,2018-W-WITF-TUR-36A-2018-15
2793,2018,2018-W-WITF-RUS-05A-2018-15
2789,2018,2018-1052-P
2788,2018,2018-W-WITF-NOR-02A-2018-25
2788,2018,2018-W-WITF-ESP-04A-2018-15
2786,2018,2018-W-WITF-EGY-10A-2018-15
2783,2018,2018-W-WITF-GER-09A-2018-25
2782,2018,2018-0637-C
2781,2018,2018-W-WITF-CAN-01A-2018-100
2780,2018,2018-7740-C
2777,2018,2018-W-WITF-JPN-16A-2018-25
2775,2018,2018-W-WITF-POR-18A-2018-25
2771,2018,2018-W-WITF-BEL-03A-2018-25
2768,2018,2018-W-WITF-RUS-02A-2018-15
2764,2018,2018-W-WITF-CHN-09A-2018-60
2763,2018,2018-6490-C
2757,2018,2018-W-WITF-SUI-01A-2018-25
2749,2018,2018-W-WITF-TUN-40A-2018-15
2741,2018,2018-W-WITF-IND-06A-2018-25
2739,2018,2018-0448-C
2737,2018,2018-W-WITF-FRA-01A-2018-15
2728,2018,2018-W-WITF-SRB-03A-2018-15
2726,2018,2018-7913-C
2724,2018,2018-6787-C
2722,2018,2018-7705-C
2719,2018,2018-W-WITF-TUN-17A-2018-15
2719,2018,2018-W-WITF-USA-08A-2018-15
2715,2018,2018-7849-C
2707,2018,2018-W-WITF-NED-01A-2018-15
2702,2018,2018-1539-C
2696,2018,2018-W-WITF-FRA-20A-2018-80
2693,2018,2018-W-WITF-HUN-05A-2018-15
2692,2018,2018-0718-P
2690,2018,2018-1796-C
2690,2018,2018-0319-A
2689,2018,2018-W-WITF-CHN-13A-2018-60
2686,2018,2018-W-WITF-ESP-26A-2018-15
2684,2018,2018-W-WITF-JPN-10A-2018-25
2684,2018,2018-0091-C
2680,2018,2018-9124-C
2680,2018,2018-W-WITF-CHN-07A-2018-60
2679,2018,2018-0786-C
2677,2018,2018-W-WITF-JPN-11A-2018-25
2673,2018,2018-W-WITF-TUN-37A-2018-15
2672,2018,2018-W-WITF-BUL-04A-2018-25
2669,2018,2018-W-WITF-CHN-21A-2018-100
2659,2018,2018-W-WITF-CZE-11A-2018-15
2655,2018,2018-W-WITF-ESP-18A-2018-15
2648,2018,2018-W-WITF-POR-12A-2018-25
2646,2018,2018-7920-C
2643,2018,2018-W-WITF-ESP-01A-2018-15
2641,2018,2018-W-WITF-POR-21A-2018-15
2640,2018,2018-W-WITF-TUN-21A-2018-15
2633,2018,2018-W-WITF-BLR-02A-2018-15
2633,2018,2018-W-WITF-USA-20A-2018-60
2632,2018,2018-2278-C
2631,2018,2018-W-WITF-TUR-39A-2018-15
2627,2018,2018-0467-C
2626,2018,2018-W-WITF-TUN-03A-2018-15
2623,2018,2018-W-WITF-GER-14A-2018-25
2618,2018,2018-6757-C
2616,2018,2018-7316-C
2601,2018,2018-W-WITF-CHN-16A-2018-25
2600,2018,2018-0321-A
2595,2018,2018-W-WITF-TUR-14A-2018-15
2594,2018,2018-9134-C
2586,2018,2018-W-WITF-CHN-11A-2018-25
2581,2018,2018-W-WITF-THA-14A-2018-15
2579,2018,2018-7391-C
2578,2018,2018-0544-C
2575,2018,2018-W-WITF-FRA-11A-2018-100
2572,2018,2018-W-WITF-TUR-34A-2018-15
2557,2018,2018-W-WITF-TUN-11A-2018-15
2557,2018,2018-W-WITF-ARG-01A-2018-15
2556,2018,2018-0603-C
2552,2018,2018-W-WITF-BEL-01A-2018-15
2550,2018,2018-W-WITF-ITA-26A-2018-15
2547,2018,2018-0447-C
2545,2018,2018-W-WITF-USA-38A-2018-80
2544,2018,2018-0602-P
2542,2018,2018-W-WITF-THA-12A-2018-15
2533,2018,2018-W-WITF-EGY-01A-2018-15
2529,2018,2018-7393-C
2528,2018,2018-W-WITF-RUS-04A-2018-15
2524,2018,2018-W-WITF-SGP-02A-2018-25
2524,2018,2018-W-WITF-FRA-07A-2018-15
2512,2018,2018-W-WITF-AUS-12A-2018-25
2510,2018,2018-7909-C
2505,2018,2018-W-WITF-GRE-08A-2018-15
2504,2018,2018-W-WITF-RSA-01A-2018-15
2500,2018,2018-W-WITF-ESP-11B-2018-60
2495,2018,2018-W-WITF-FRA-18A-2018-15
2482,2018,2018-W-WITF-DJI-01A-2018-15
2480,2018,2018-0784-C
2479,2018,2018-W-WITF-ITA-34A-2018-25
2478,2018,2018-3463-C
2477,2018,2018-W-WITF-EGY-28A-2018-15
2473,2018,2018-W-WITF-IND-01A-2018-15
2463,2018,2018-W-WITF-FRA-06A-2018-15
2462,2018,2018-W-WITF-ITA-11A-2018-25
2453,2018,2018-W-WITF-TUR-15A-2018-15
2451,2018,2018-W-WITF-ISR-08A-2018-15
2447,2018,2018-W-WITF-CHN-15A-2018-25
2447,2018,2018-6116-A
2445,2018,2018-W-WITF-CAN-05A-2018-25
2443,2018,2018-7485-A
2434,2018,2018-6809-C
2433,2018,2018-0891-A
2420,2018,2018-1091-I
2410,2018,2018-7584-C
2407,2018,2018-W-WITF-KOR-05A-2018-15
2404,2018,2018-1097-I
2402,2018,2018-W-WITF-IRL-01A-2018-15
2387,2018,2018-9130-C
2386,2018,2018-W-WITF-GEO-02A-2018-15
2385,2018,2018-1080-I
2385,2018,2018-7742-C
2382,2018,2018-W-WITF-AUS-10A-2018-60
2380,2018,2018-W-WITF-HKG-02A-2018-25
2377,2018,2018-0703-P
2369,2018,2018-W-WITF-CHN-23A-2018-25
2363,2018,2018-7100-C
2357,2018,2018-W-WITF-ITA-40A-2018-15
2354,2018,2018-W-WITF-TUR-07A-2018-15
2347,2018,2018-W-WITF-ESP-14A-2018-25
2331,2018,2018-W-WITF-BUL-01A-2018-25
2325,2018,2018-0528-I
2320,2018,2018-W-WITF-USA-17A-2018-25
2311,2018,2018-W-WITF-AUS-08A-2018-25
2297,2018,2018-W-WITF-ITA-31A-2018-25
2296,2018,2018-W-WITF-FIN-02A-2018-15
2288,2018,2018-W-WITF-ISR-10A-2018-15
2264,2018,2018-W-WITF-CHN-03A-2018-15
2262,2018,2018-W-WITF-GBR-01A-2018-25
2255,2018,2018-W-WITF-SRB-02A-2018-15
2236,2018,2018-W-WITF-ITA-35A-2018-25
2236,2018,2019-1063-I
2235,2018,2018-7911-C
2228,2018,2018-7351-C
2224,2018,2018-W-WITF-POR-11A-2018-25
2190,2018,2018-W-WITF-ITA-12A-2018-25
2186,2018,2018-W-WITF-KOR-09A-2018-15
2185,2018,2018-W-WITF-NED-06A-2018-15
2182,2018,2018-1056-P
2168,2018,2018-W-WITF-EGY-22A-2018-15
2168,2018,2018-W-WITF-PAR-02A-2018-15
2145,2018,2018-1072-C
2139,2018,2018-W-WITF-NED-02A-2018-15
2137,2018,2018-W-WITF-GER-07A-2018-15
2132,2018,2018-7235-C
2109,2018,2018-W-WITF-KAZ-08A-2018-25
2053,2018,2018-W-WITF-POR-15A-2018-15
2033,2018,2018-1049-I
2017,2018,2018-W-WITF-EGY-05A-2018-15
2003,2018,2018-W-WITF-ITA-02A-2018-15
